Exercise Name	d-tag	Reference	Event ID	Status	Equipment	Content	Difficulty	Body Part	Movement Pattern	IMeta
Reverse Snow Angel	reverse-snow-angel	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:reverse-snow-angel	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on squeeze movement pattern.	beginner	back	squeeze
Prone Y	prone-y	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:prone-y	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on raise movement pattern.	beginner	back	raise
Prone T	prone-t	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:prone-t	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on raise movement pattern.	beginner	back	raise
Prone W	prone-w	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:prone-w	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on raise movement pattern.	beginner	back	raise
Arm Circles	arm-circles	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:arm-circles	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting shoulders with focus on circle movement pattern.	beginner	shoulders	circle
Wall Sit	wall-sit	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wall-sit	N/A	❌ Not Published	bodyweight	Static hold exercise building strength and endurance in shoulders.	beginner	shoulders	isometric
Pike Walk	pike-walk	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:pike-walk	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting shoulders with focus on walk movement pattern.	beginner	shoulders	walk
Pike Hold	pike-hold	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:pike-hold	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting shoulders with focus on hold movement pattern.	beginner	shoulders	hold
Bodyweight Squat	bodyweight-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:bodyweight-squat	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	beginner	legs	squat
Forward Lunge	forward-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:forward-lunge	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	beginner	legs	lunge
Reverse Lunge	reverse-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:reverse-lunge	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	beginner	legs	lunge
Side Lunge	side-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:side-lunge	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	beginner	legs	lunge
Calf Raise	calf-raise	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:calf-raise	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on raise movement pattern.	beginner	legs	raise
Single Leg Calf Raise	single-leg-calf-raise	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:single-leg-calf-raise	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on raise movement pattern.	beginner	legs	raise
Glute Bridge	glute-bridge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:glute-bridge	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on bridge movement pattern.	beginner	legs	bridge
Single Leg Glute Bridge	single-leg-glute-bridge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:single-leg-glute-bridge	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on bridge movement pattern.	beginner	legs	bridge
Marching in Place	marching-in-place	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:marching-in-place	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on march movement pattern.	beginner	cardio	march
Arm Swings	arm-swings	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:arm-swings	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on swing movement pattern.	beginner	cardio	swing
Leg Swings	leg-swings	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:leg-swings	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on swing movement pattern.	beginner	cardio	swing
Step Touch	step-touch	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:step-touch	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on step movement pattern.	beginner	cardio	step
Russian Twist	russian-twist	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:russian-twist	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on rotation movement pattern.	intermediate	core	rotation
Hollow Body Hold	hollow-body-hold	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:hollow-body-hold	N/A	❌ Not Published	bodyweight	Static hold exercise building strength and endurance in core.	intermediate	core	isometric
Hollow Body Rock	hollow-body-rock	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:hollow-body-rock	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on rock movement pattern.	intermediate	core	rock
V-Up	v-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:v-up	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on flexion movement pattern.	intermediate	core	flexion
Sit-up	sit-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:sit-up	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on flexion movement pattern.	intermediate	core	flexion
Reverse Crunch	reverse-crunch	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:reverse-crunch	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on flexion movement pattern.	intermediate	core	flexion
Leg Raise	leg-raise	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:leg-raise	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on raise movement pattern.	intermediate	core	raise
Knee to Elbow	knee-to-elbow	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:knee-to-elbow	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on crunch movement pattern.	intermediate	core	crunch
Plank Up-Down	plank-up-down	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:plank-up-down	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on dynamic movement pattern.	intermediate	core	dynamic
Plank Jacks	plank-jacks	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:plank-jacks	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on dynamic movement pattern.	intermediate	core	dynamic
Bear Crawl	bear-crawl	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:bear-crawl	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on crawl movement pattern.	intermediate	core	crawl
Crab Walk	crab-walk	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:crab-walk	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on crawl movement pattern.	intermediate	core	crawl
Diamond Push-up	diamond-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:diamond-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	intermediate	chest	push
Wide Push-up	wide-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wide-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	intermediate	chest	push
Decline Push-up	decline-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:decline-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	intermediate	chest	push
Pike Push-up	pike-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:pike-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting shoulders. Focus on controlled movement and proper form.	intermediate	shoulders	push
Tricep Dips	tricep-dips	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:tricep-dips	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting arms with focus on dip movement pattern.	intermediate	arms	dip
Chair Dips	chair-dips	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:chair-dips	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting arms with focus on dip movement pattern.	intermediate	arms	dip
Inverted Row	inverted-row	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:inverted-row	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	intermediate	back	pull
Door Pull	door-pull	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:door-pull	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	intermediate	back	pull
Towel Row	towel-row	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:towel-row	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	intermediate	back	pull
Superman Reach	superman-reach	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:superman-reach	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on extension movement pattern.	intermediate	back	extension
Swimmers	swimmers	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:swimmers	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting back with focus on dynamic movement pattern.	intermediate	back	dynamic
Jump Squat	jump-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:jump-squat	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	intermediate	legs	jump
Squat Pulse	squat-pulse	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:squat-pulse	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on pulse movement pattern.	intermediate	legs	pulse
Lateral Lunge	lateral-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:lateral-lunge	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	intermediate	legs	lunge
Curtsy Lunge	curtsy-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:curtsy-lunge	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	intermediate	legs	lunge
Reverse Lunge Knee Drive	reverse-lunge-knee-drive	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:reverse-lunge-knee-drive	N/A	❌ Not Published	bodyweight	Single-leg movement pattern challenging balance and unilateral strength.	intermediate	legs	lunge
Single Leg Squat Assisted	single-leg-squat-assisted	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:single-leg-squat-assisted	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	intermediate	legs	squat
Bulgarian Split Squat	bulgarian-split-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:bulgarian-split-squat	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	intermediate	legs	squat
Step Up	step-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:step-up	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on step movement pattern.	intermediate	legs	step
Single Leg Deadlift	single-leg-deadlift	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:single-leg-deadlift	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on hinge movement pattern.	intermediate	legs	hinge
Wall Sit Pulse	wall-sit-pulse	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wall-sit-pulse	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting legs with focus on pulse movement pattern.	intermediate	legs	pulse
High Knees	high-knees	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:high-knees	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on knee movement pattern.	intermediate	cardio	knee
Butt Kickers	butt-kickers	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:butt-kickers	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting cardio with focus on kick movement pattern.	intermediate	cardio	kick
Jumping Jacks	jumping-jacks	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:jumping-jacks	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	intermediate	cardio	jump
Burpee	burpee	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:burpee	N/A	❌ Not Published	bodyweight	Multi-movement combination exercise requiring coordination and full-body strength.	intermediate	cardio	complex
Star Jump	star-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:star-jump	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	intermediate	cardio	jump
Squat Jump	squat-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:squat-jump	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	intermediate	cardio	jump
Dragon Flag	dragon-flag	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:dragon-flag	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on flag movement pattern.	advanced	core	flag
Human Flag Progression	human-flag-progression	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:human-flag-progression	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on flag movement pattern.	advanced	core	flag
L-Sit	l-sit	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:l-sit	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on sit movement pattern.	advanced	core	sit
Hanging Leg Raise	hanging-leg-raise	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:hanging-leg-raise	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on raise movement pattern.	advanced	core	raise
Toes to Bar	toes-to-bar	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:toes-to-bar	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on raise movement pattern.	advanced	core	raise
Windshield Wiper	windshield-wiper	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:windshield-wiper	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on rotation movement pattern.	advanced	core	rotation
Planche Progression	planche-progression	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:planche-progression	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on hold movement pattern.	advanced	core	hold
Front Lever Progression	front-lever-progression	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:front-lever-progression	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on lever movement pattern.	advanced	core	lever
Back Lever Progression	back-lever-progression	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:back-lever-progression	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting core with focus on lever movement pattern.	advanced	core	lever
One Arm Push-up	one-arm-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:one-arm-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Archer Push-up	archer-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:archer-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Hindu Push-up	hindu-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:hindu-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Dive Bomber Push-up	dive-bomber-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:dive-bomber-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Handstand Push-up	handstand-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:handstand-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting shoulders. Focus on controlled movement and proper form.	advanced	shoulders	push
Wall Handstand Push-up	wall-handstand-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wall-handstand-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting shoulders. Focus on controlled movement and proper form.	advanced	shoulders	push
Clapping Push-up	clapping-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:clapping-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Superman Push-up	superman-push-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:superman-push-up	N/A	❌ Not Published	bodyweight	Bodyweight pushing exercise targeting chest. Focus on controlled movement and proper form.	advanced	chest	push
Pull-up	pull-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:pull-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Chin-up	chin-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:chin-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Wide Grip Pull-up	wide-grip-pull-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wide-grip-pull-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Commando Pull-up	commando-pull-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:commando-pull-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
One Arm Pull-up	one-arm-pull-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:one-arm-pull-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Muscle Up	muscle-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:muscle-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Archer Pull-up	archer-pull-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:archer-pull-up	N/A	❌ Not Published	bodyweight	Bodyweight pulling exercise targeting back. Requires upper body strength and control.	advanced	back	pull
Pistol Squat	pistol-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:pistol-squat	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	advanced	legs	squat
Shrimp Squat	shrimp-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:shrimp-squat	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	advanced	legs	squat
Dragon Squat	dragon-squat	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:dragon-squat	N/A	❌ Not Published	bodyweight	Lower body squatting movement. Builds leg strength and mobility.	advanced	legs	squat
Jump Lunge	jump-lunge	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:jump-lunge	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	advanced	legs	jump
Broad Jump	broad-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:broad-jump	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	advanced	legs	jump
Single Leg Box Jump	single-leg-box-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:single-leg-box-jump	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	advanced	legs	jump
Depth Jump	depth-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:depth-jump	N/A	❌ Not Published	bodyweight	Explosive plyometric exercise building power and cardiovascular fitness.	advanced	legs	jump
Burpee Box Jump	burpee-box-jump	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:burpee-box-jump	N/A	❌ Not Published	bodyweight	Multi-movement combination exercise requiring coordination and full-body strength.	advanced	full_body	complex
Man Maker	man-maker	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:man-maker	N/A	❌ Not Published	bodyweight	Multi-movement combination exercise requiring coordination and full-body strength.	advanced	full_body	complex
Turkish Get-up	turkish-get-up	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:turkish-get-up	N/A	❌ Not Published	bodyweight	Multi-movement combination exercise requiring coordination and full-body strength.	advanced	full_body	getup
Bear Complex	bear-complex	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:bear-complex	N/A	❌ Not Published	bodyweight	Multi-movement combination exercise requiring coordination and full-body strength.	advanced	full_body	complex
Calisthenics Flow	calisthenics-flow	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:calisthenics-flow	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting full_body with focus on flow movement pattern.	advanced	full_body	flow
Handstand	handstand	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:handstand	N/A	❌ Not Published	bodyweight	Advanced balance and coordination exercise requiring significant strength and control.	advanced	shoulders	balance
Wall Handstand	wall-handstand	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:wall-handstand	N/A	❌ Not Published	bodyweight	Advanced balance and coordination exercise requiring significant strength and control.	advanced	shoulders	balance
Freestanding Handstand	freestanding-handstand	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:freestanding-handstand	N/A	❌ Not Published	bodyweight	Advanced balance and coordination exercise requiring significant strength and control.	advanced	shoulders	balance
Handstand Walk	handstand-walk	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:handstand-walk	N/A	❌ Not Published	bodyweight	Bodyweight exercise targeting shoulders with focus on walk movement pattern.	advanced	shoulders	walk
Crow Pose	crow-pose	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:crow-pose	N/A	❌ Not Published	bodyweight	Advanced balance and coordination exercise requiring significant strength and control.	advanced	arms	balance
Crane Pose	crane-pose	33401:0bdd91e8a30d87d041eafd1871f17d426fa415c69a9a822eccad49017bac59e7:crane-pose	N/A	❌ Not Published	bodyweight	Advanced balance and coordination exercise requiring significant strength and control.	advanced	arms	balance
